address,type,animal,cell,aff,KT,passive,badtrial,trimdatacheck,amp,IBA,DRA,SRA,DI,restRate,peakifr,meanifr,spikect,triIB,trisc1,trisc2,trimifr1,trimifr2,kMTU,kFas,FasExc
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp680.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,255.102040816736,226.03978300325,136.31406761266,89.7257153905897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp681.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,238.095238097001,228.937728937756,135.281385280681,93.656343657075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp682.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,234.962406015146,228.937728937756,134.264232008399,94.6734969293574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp683.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,238.095238097001,231.910946198256,135.281385280681,96.6295609175746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp684.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,297.619047620245,238.095238093779,139.508928570736,98.5863095230431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp685.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,223.214285714239,238.095238093779,139.508928570736,98.5863095230431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp686.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,220.458553790426,234.962406015146,137.362637363011,97.5997686521347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp687.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,226.039783000346,228.937728937756,135.281385281721,93.6563436560346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp688.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,217.770034843093,226.03978300325,139.508928571842,86.5308544314078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp689.mat,sine,A18042-20-26,3,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,175.070028012431,134.812753940095,99,NaN,NaN,NaN,NaN,NaN,0.307132522017102,0.928249735723904,1.20316814370109
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp690.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,350.140056021378,241.31274131294,144.009216590362,97.3035247225772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp691.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,283.446712016769,241.31274131294,146.370023418534,94.9427178944055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp692.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,226.03978300325,220.458553793188,136.314067611604,84.1444861815842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp693.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,212.585034013433,217.770034843093,136.31406761266,81.4559672304328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp694.mat,sine,A18042-20-26,3,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,176.803394625562,137.682296398248,105,NaN,NaN,NaN,NaN,NaN,0.297500256235972,0.913808659103372,1.18832396827227
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp695.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,343.406593408869,231.910946195199,140.607424071864,91.3035221233349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp696.mat,ramp,A18042-20-26,3,IA,T,1,0,NaN,3,255.102040816736,215.146299484821,135.281385281721,79.8649142030999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp697.mat,triangle,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp698.mat,ramp,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp699.mat,ramp,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp700.mat,ramp,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp701.mat,ramp,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp702.mat,ramp,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp703.mat,ramp,A18042-20-26,4,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp704.mat,sine,A18042-20-26,4,IA,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp705.mat,sine,A18042-20-26,4,IA,T,0,1,1,2,NaN,NaN,NaN,NaN,NaN,1275.5102040883,846.642887239878,394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp706.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1190.47619048098,1275.5102040883,939.849624048031,335.660580040274,0,NaN,NaN,672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp707.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1190.47619048098,1275.5102040883,595.238095235454,680.27210885285,0,NaN,NaN,1155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp708.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1275.51020406518,1275.51020411142,744.047619038024,531.4625850734,909.809745636291,NaN,NaN,2235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp709.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1275.51020406518,1275.51020406518,892.857142845629,382.653061219555,0,NaN,NaN,313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp710.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1190.47619046084,1275.51020411142,595.23809524049,680.272108870935,0,NaN,NaN,286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp711.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1190.47619050112,1275.51020411142,939.849624073136,335.660580038289,0,NaN,NaN,497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp712.mat,sine,A18042-20-26,4,IA,T,0,1,1,2,NaN,NaN,NaN,NaN,NaN,1190.47619050112,828.249866511405,338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp713.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1190.47619050112,1190.47619050112,714.285714276503,476.190476224616,0,NaN,NaN,241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp714.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1190.47619050112,1275.51020411142,1116.07142855704,159.438775554388,0,NaN,NaN,235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp715.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1116.07142855704,1190.47619050112,1190.47619046084,4.02803834731458e-08,0,NaN,NaN,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp716.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,270.562770563443,1190.47619050112,84.2318059296395,1106.24438457148,0,NaN,NaN,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp717.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,223.214285714239,1275.51020406518,74.7160789003265,1200.79412516486,0,NaN,NaN,199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp718.mat,ramp,A18042-20-26,4,IA,T,1,1,NaN,3,1116.07142855704,1275.51020406518,90.6453952139219,1184.86480885126,0,NaN,NaN,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp719.mat,sine,A18042-20-26,4,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,136.314067611604,110.717675992602,67,NaN,NaN,NaN,NaN,NaN,0.303555880926466,0.845095611168138,1.45616858479886
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp720.mat,triangle,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp721.mat,ramp,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp722.mat,ramp,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp723.mat,ramp,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp724.mat,ramp,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp725.mat,ramp,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp726.mat,ramp,A18042-20-26,4a,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp727.mat,sine,A18042-20-26,4a,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,133.26226012798,111.714919833036,66,NaN,NaN,NaN,NaN,NaN,0.294802621638155,0.872314334510915,1.33699490686131
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp728.mat,triangle,A18042-20-26,4a,IA,T,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.551020407906,78,48,104.648107567948,99.8545666853136,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp729.mat,sine,A18042-20-26,4a,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,132.275132275416,110.69297264063,69,NaN,NaN,NaN,NaN,NaN,0.29989976787798,0.926752130908076,1.26603408411266
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp730.mat,triangle,A18042-20-26,4a,IA,T,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.46865364826,84,54,109.902452590963,102.376931702388,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp731.mat,triangle,A18042-20-26,4a,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp732.mat,triangle,A18042-20-26,4a,IA,T,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.0496894413485,70,43,97.8628956361801,93.429344157216,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp733.mat,ramp,A18042-20-26,4a,IA,T,1,0,NaN,3,207.641196015513,163.82699868956,81.1688311685335,82.6581675210264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp734.mat,ramp,A18042-20-26,4a,IA,T,1,0,NaN,3,217.770034843093,170.068027211157,84.6310088015514,85.437018409606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp735.mat,ramp,A18042-20-26,4a,IA,T,1,0,NaN,3,223.214285714239,180.375180375629,86.2663906141618,94.1087897614667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp736.mat,ramp,A18042-20-26,4a,IA,T,1,0,NaN,3,220.458553793188,173.370319001714,87.1080139372372,86.2623050644769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp737.mat,ramp,A18042-20-26,4a,IA,T,1,0,NaN,3,220.458553790426,182.215743439771,86.2663906141618,95.949352825609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp738.mat,sine,A18042-20-26,4a,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,135.281385281721,110.73497315311,62,NaN,NaN,NaN,NaN,NaN,0.293696676813928,0.933501332307786,1.20151757935804
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-26\exp739.mat,sine,A18042-20-26,4a,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,127.551020408368,106.661678248065,65,NaN,NaN,NaN,NaN,NaN,0.308767244146393,1.00139649687831,1.24450375870099
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp740.mat,triangle,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp741.mat,NA,A18042-20-27,1,IA,T,0,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp742.mat,NA,A18042-20-27,1,IA,T,0,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp743.mat,ramp,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp744.mat,ramp,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp745.mat,ramp,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp746.mat,ramp,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp747.mat,ramp,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp748.mat,ramp,A18042-20-27,1,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp749.mat,sine,A18042-20-27,1,IA,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp750.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,457.875457875512,297.619047618986,156.641604010097,140.977443608889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp751.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,415.282392026124,297.619047618986,168.463611859682,129.155435759304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp752.mat,sine,A18042-20-27,1,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,223.214285714239,170.457219464578,121,NaN,NaN,NaN,NaN,NaN,0.27909025550274,0.769616437215845,1.3526618355802
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp753.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,350.140056021378,138.42746400898,27.7716063097125,110.655857699268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp754.mat,NA,A18042-20-27,1,IA,T,1,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp755.mat,NA,A18042-20-27,1,IA,T,1,0,NaN,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp756.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,336.927223718558,248.015873016171,85.8516483515887,162.164224664583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp757.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,425.170068026866,292.740046839504,127.551020408368,165.189026431136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp758.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,405.844155843604,292.740046839504,123.152709359311,169.587337480193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp759.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,396.825396824755,297.619047620245,118.259224219554,179.359823400691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp760.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,446.428571428479,292.740046837068,147.579693034192,145.160353802876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp761.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,415.282392026124,297.619047617727,150.060024009589,147.559023608138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp762.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,425.170068026866,297.619047617727,148.809523809493,148.809523808234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp763.mat,ramp,A18042-20-27,1,IA,T,1,0,NaN,3,425.170068026866,297.619047620245,146.370023419143,151.249024201102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp764.mat,triangle,A18042-20-27,1,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142.857142857041,102,83,142.832053862932,142.609922558474,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp765.mat,ramp,A18042-20-27,1,IA,T,1,1,NaN,3,113.019891500899,182.215743440715,66.6311300639899,115.584613376725,0,NaN,NaN,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp766.mat,ramp,A18042-20-27,1,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp767.mat,sine,A18042-20-27,1,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,200.64205457434,155.185499547596,102,NaN,NaN,NaN,NaN,NaN,0.251517299158046,0.56055480615867,1.70210170343999
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp768.mat,triangle,A18042-20-27,2,IA,C,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp769.mat,NA,A18042-20-27,2,IA,C,1,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp770.mat,ramp,A18042-20-27,2,IA,C,1,0,NaN,3,283.446712018196,248.015873015953,147.579693034192,100.43617998176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp771.mat,ramp,A18042-20-27,2,IA,C,1,0,NaN,3,262.60504201685,241.312741312526,144.00921658992,97.3035247226055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp772.mat,ramp,A18042-20-27,2,IA,C,1,0,NaN,3,266.52452025596,238.09523809539,144.00921658992,94.0860215054698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp773.mat,ramp,A18042-20-27,2,IA,C,1,0,NaN,3,255.102040816274,241.312741312526,141.723356008955,99.5893853035705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp774.mat,ramp,A18042-20-27,2,IA,C,1,0,NaN,3,244.618395303149,244.618395303574,140.607424072004,104.01097123157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp775.mat,ramp,A18042-20-27,2,IA,C,1,0,NaN,3,241.31274131294,238.095238094987,136.314067611736,101.781170483251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
